Date,NEE,Reco_Fraction,ToverET,WUE,NDVI,GPPoverNDVI,EF,GPP_DT,Reco_DT,H_corr,ET_corr,GPP_DT,Reco_DT,Tr_Wm2,tau,UoverUstar,DOY,Precip_14D,Precip_7D,Precip_3D,Precip_1D,gdd,T_tmpr_rh_mean_x,D5TE_VWC_100cm_Avg,D5TE_VWC_5cm_Avg,P_ET_cumdiff,Rn_new
2016-05-11,4.1193925842857135,0.9724596875145244,0.11686820581103499,0.038206154071695135,0.3805852678571429,0.5846079079935043,0.7831147199482503,0.14994791264195698,6.065462465968426,26.6730542922281,3.1844897188522387,0.14994791264195698,6.065462465968426,14.915151574666648,0.13189571487354906,32.21801096976139,131.5,47.91528571428571,35.723285714285716,14.913428571428572,5.061857142857143,1.7453403571428576,14.160283411458334,0.3690357142857143,0.2934285714285714,22.199495692555185,99.13621740536283
2016-05-12,3.995190077142857,0.9547639805502224,0.14229994267804924,0.026257661706283637,0.3959486607142857,0.8237309717236105,0.7627476780857515,0.2737797737220248,6.0017822049401195,30.146843412711558,3.2034065993583423,0.2737797737220248,6.0017822049401195,18.886861191364638,0.1261483025261681,31.9215035254202,132.5,51.61642857142857,35.59628571428571,14.713857142857146,4.6808571428571435,1.9414667857142862,14.266077889136906,0.36903273809523807,0.287344494047619,23.676946236053986,101.47645806065394
2016-05-13,3.83771601,0.9315683006461846,0.17227857278847927,0.02347435107152505,0.4126758928571429,1.2392277291890716,0.7517737499917784,0.4567943343216901,5.967840536157994,32.47932264866821,3.1943522770389157,0.4567943343216901,5.967840536157994,23.26008894366863,0.12165237895771572,32.46881616588973,133.5,55.31757142857143,35.233428571428576,14.42357142857143,4.6808571428571435,2.137593214285715,14.666197925595238,0.36899702380952376,0.2817254464285714,25.16345110187222,103.01527043156071
2016-05-14,4.074238324285714,0.9169900790407637,0.19732588586218688,0.02264309049866484,0.43076696428571426,1.3151542583343716,0.7677248928705485,0.49661316571650094,5.632777418076663,29.765162450933254,3.175154622117384,0.49661316571650094,5.632777418076663,24.986854094886457,0.12431659167661453,31.36212699657506,134.5,59.01871428571428,34.43514285714286,14.04257142857143,4.6808571428571435,2.3337196428571434,14.532097080357143,0.36894345238095233,0.2768139880952381,26.669153622611976,100.2381105948797
2016-05-15,3.8368106614285713,0.896248562366495,0.2321045168007059,0.02034339317264701,0.45022187500000005,1.4367233186517379,0.7631419079700442,0.5548314601558576,5.2954963804528825,31.794905263221768,3.2260796597903543,0.5548314601558576,5.2954963804528825,29.770762622796997,0.1231487937545163,30.965506870366237,135.5,62.64728571428572,33.600571428571435,14.006285714285713,4.644571428571429,2.453326428571429,14.521194773809524,0.3689188988095237,0.27351860119047616,28.087645391393046,107.32584033877954
2016-05-16,3.52440882,0.8777146265333745,0.2576826514020231,0.020330073048219714,0.471040625,1.6360895593023568,0.7311525109832703,0.6470409944018182,5.178585606084847,35.830560202063346,3.1643202747480457,0.6470409944018182,5.178585606084847,32.788908275984696,0.12716910789915917,31.238696278602458,136.5,65.80414285714286,33.12885714285714,13.734142857142857,4.408714285714287,2.8478517857142864,15.094953605654762,0.36885788690476184,0.2710364583333333,29.332039402359293,113.26852388481032
2016-05-17,3.681826302857143,0.8546063636702398,0.2827854126964862,0.025921835617232065,0.49185937500000004,1.8466090866400433,0.6936383799955443,0.8230299798100406,5.134872998728107,40.34374676221581,3.0339155928892128,0.8230299798100406,5.134872998728107,35.78041514931264,0.12033893864219111,31.83386138461099,137.5,66.13071428571429,31.151285714285716,12.046857142857144,2.9935714285714288,3.4447167857142866,15.572649208333333,0.3687477678571428,0.264296875,29.291695238041505,120.91058862212047
2016-05-18,3.728621507142857,0.8312367172954397,0.2996508972724783,0.035250096941390405,0.512678125,2.181030034755116,0.6473145990115828,1.0924746421345315,5.162876939131313,47.222103632305945,2.8326589946750973,1.0924746421345315,5.162876939131313,38.3303273133595,0.12057908101962223,32.82633506448158,138.5,63.15528571428572,27.432000000000006,8.744857142857144,1.3425714285714285,4.32087892857143,15.923046641369046,0.36692931547619045,0.2529055059523809,27.801607671937838,127.18366364139925
2016-05-19,3.1741520914285712,0.8065243436089,0.3062807022814555,0.04358340122903699,0.5328611607142857,2.752909543795339,0.5988543119680859,1.4184072157237466,5.179580013413578,53.91879033910039,2.66008168570191,1.4184072157237466,5.179580013413578,39.576391624919104,0.1254876583957138,33.16596628031756,139.5,59.20014285714286,23.603857142857148,5.1888571428571435,0.8527142857142856,5.4656060714285735,16.240349796130953,0.36436681547619043,0.24230505952380949,25.99424027195021,128.81233359048588
2016-05-20,3.0441779871428567,0.7832056841281051,0.3531184641307071,0.04728317786698292,0.5524084821428571,2.965539419560024,0.595669947290237,1.681571863400386,5.0887291365654805,54.350705898155276,2.7300809042592116,1.681571863400386,5.0887291365654805,45.66383316707742,0.12232275581279684,33.316341984704074,140.5,54.93657142857143,19.70314285714286,2.9754285714285715,0.7801428571428571,6.876859285714287,16.549380882440477,0.3619642857142856,0.2317485119047619,24.04430222483386,134.97695125194764
2016-05-21,3.5462503542857142,0.7563952242003099,0.39266008772070166,0.04678202567028519,0.5713200892857143,3.418621991389309,0.5959459463313029,1.9720401502309575,5.0017472878649105,53.71591157658295,2.6622951229631986,1.9720401502309575,5.0017472878649105,50.26606430262082,0.12478955675297224,32.95452012562321,141.5,50.01985714285714,15.584714285714286,2.1952857142857143,0.5624285714285715,8.557898571428572,17.03602406622024,0.3608583724937343,0.22412294799498741,21.944435673299235,133.01398445177122
2016-05-22,3.5368573628571434,0.7258208779887366,0.43856858019302686,0.04647859757853275,0.5895959821428571,3.978235445768663,0.6056805260858015,2.3355829613196257,5.10468645019849,51.773400358262734,2.6643904077540967,2.3355829613196257,5.10468645019849,56.964382003721596,0.11077411549329963,32.32931822173838,142.5,45.10314285714286,11.502571428571429,1.905,0.5624285714285715,10.606565714285717,18.10441008482143,0.3602564379699248,0.21761178728070174,19.84247383697371,135.1337456919973
2016-05-23,3.218118081428571,0.68731915600358,0.46338909140931406,0.04903911434647332,0.6072361607142858,4.8571481256717615,0.6020267419258126,2.9157433780774196,5.240423827906865,52.853138634121,2.6716567764994146,2.9157433780774196,5.240423827906865,61.61791286301563,0.11126904817492166,32.402714062695885,143.5,40.785142857142866,7.6562857142857155,1.6872857142857143,0.5624285714285715,12.99197142857143,19.080389589285716,0.35978843201754385,0.21156565632832075,17.733245631902864,137.2846887305526
2016-05-24,2.4476098628571425,0.6479306756729456,0.48904797324240634,0.05296154889906452,0.624240625,5.446717605088545,0.6071336295896205,3.586147094800927,5.4632146710720715,52.7776540612879,2.729758634233895,3.586147094800927,5.4632146710720715,65.64340740682891,0.11041813462946035,31.0975560130132,144.5,36.28571428571429,5.134428571428571,1.5965714285714285,0.4717142857142858,15.833815714285716,19.935234755952383,0.35939408677944856,0.20682086466165409,15.475201283383257,140.43280683313634
2016-05-25,1.868526282857143,0.6111401825373112,0.5365410182125753,0.05737515601597554,0.6406093750000001,6.319827219398923,0.6015634427460247,4.234741435748778,5.664286458536236,53.76659949056206,2.8267346974421175,4.234741435748778,5.664286458536236,72.80216533604496,0.11062699699560619,31.176791650991436,145.5,31.604857142857146,4.172857142857143,1.4151428571428573,0.38099999999999995,19.083121428571427,20.728681280505956,0.3590548010651628,0.20286699561403504,13.029466585941137,147.08543971397907
2016-05-26,1.1262536228571431,0.5922299479417809,0.5649385940833591,0.06373878217214225,0.6563424107142858,6.990962058531506,0.6160924014428539,4.806567972115576,5.799214400624768,50.9447842275004,2.8075015832232473,4.806567972115576,5.799214400624768,74.25755320333714,0.10941097315308443,30.384647843570097,146.5,27.305000000000003,3.7011428571428575,1.2337142857142855,0.38099999999999995,22.651118571428576,21.36734234375,0.35873262844611525,0.19973753132832078,10.602965002717891,145.16963671543496
2016-05-27,0.5772162985714289,0.5713629488176862,0.5751879548658037,0.06992249376990209,0.6714397321428571,7.770642843299633,0.6263417622252984,5.477653642888863,5.874518050190203,49.80198999159918,2.8779245851269217,5.477653642888863,5.874518050190203,76.22105052610416,0.10983367498902194,31.448966438549455,147.5,23.00514285714286,3.3019999999999996,1.143,0.38099999999999995,26.559139642857144,21.837906755952382,0.35847072368421046,0.1976393170426065,8.106040417590968,145.72269611048952
2016-05-28,-0.5242534071428568,0.5334665553810447,0.6020214823375152,0.08000896291392992,0.6859013392857143,8.663007715939772,0.6273578297141008,6.180592873081056,5.9421611691500065,49.870518149743134,2.8983614005205363,6.180592873081056,5.9421611691500065,78.6898965697858,0.10544352517511138,31.098274634585326,148.5,18.705285714285715,3.1205714285714286,1.143,0.38099999999999995,30.808059642857142,22.355209434523807,0.35821551535087715,0.19632235275689222,5.588679017070432,150.3116171539406
2016-05-29,-1.446973354285714,0.49747475376957057,0.5918808780115027,0.08886822792212491,0.6997272321428571,9.191808796498306,0.6534478064741018,6.614632529046956,5.908363362553836,46.38033218245607,3.018541198395567,6.614632529046956,5.908363362553836,77.30382706988352,0.10818341668400436,31.00897408316039,149.5,15.05857142857143,3.556,1.7598571428571428,0.9978571428571428,35.2353925,22.47940217261905,0.35807117011278194,0.20006565632832077,3.5679949615320083,141.96970710392557
2016-05-30,-2.118515657142857,0.4521922145153205,0.6216919233445503,0.0931383193629898,0.7129174107142857,10.284580074672348,0.6832588518071495,7.5090519388883665,5.748134593072805,43.97092909422587,3.2920753189155705,7.5090519388883665,5.748134593072805,85.07052028561348,0.1144625650250758,31.074071996777782,150.5,11.647714285714287,3.991428571428571,2.376714285714286,0.9978571428571428,39.62319464285714,22.388773980654765,0.35800197368421044,0.20570702537593982,1.2737767854735809,143.6604377493084
2016-05-31,-3.290602551428571,0.4100129856669092,0.6477370494949971,0.0957707823439128,0.725471875,11.227410227105159,0.7093039779575963,8.315704303797803,5.471758557812157,42.40369657641835,3.556227974294873,8.315704303797803,5.471758557812157,92.54553417932239,0.12906348816875138,30.472358227958292,151.5,9.652000000000001,4.517571428571428,2.9935714285714283,0.9978571428571428,44.16663714285714,22.493383080357145,0.3579655153508771,0.20960360275689222,-1.2845940459641494,144.87000474938773
2016-06-01,-4.052736295714285,0.3646905356481903,0.6563115077181275,0.10626534499941243,0.737390625,12.15295594457373,0.7178784361807268,9.139736629154084,4.962140545672391,41.56923089173267,3.6108765375558685,9.139736629154084,4.962140545672391,94.11173605871122,0.13361940257574542,29.02829535613288,152.5,9.307285714285713,5.134428571428571,2.9935714285714283,0.9978571428571428,48.418394285714285,22.192752842261907,0.35792980106516287,0.2122687813283208,-3.8976134406628753,144.40326673888634
2016-06-02,-5.590470844285714,0.32003340518492357,0.6787977387781715,0.11183803815981432,0.7493093749999999,13.376454951264448,0.7403646672407708,10.234543716973906,4.388724867370718,39.42402043844658,3.7677642847153225,10.234543716973906,4.388724867370718,98.57873897716742,0.12930202956212938,28.116276433703963,153.5,9.452428571428571,5.751285714285714,2.9935714285714283,0.9978571428571428,52.411968928571426,21.944122418154762,0.35789483082706763,0.2144458646616541,-6.667520582521055,143.867928940823
2016-06-03,-6.916580164285714,0.27431116889007945,0.6814389695791706,0.1262629312052878,0.761228125,14.946156168740725,0.7276764772747535,11.616809039009388,3.901230938522479,40.99437664655953,3.7079344485143726,11.616809039009388,3.901230938522479,98.808772313821,0.13206755357479386,27.9609870482684,154.5,9.506857142857143,6.204857142857143,2.830285714285714,0.8345714285714285,56.474498928571435,22.04695627232143,0.35777355106516284,0.21602622180451125,-9.540883602464001,145.15672074506136
2016-06-04,-9.80916885,0.23925470341421967,0.6897861609165439,0.1422297024544606,0.7725379464285715,17.618407044452237,0.7349459461377214,13.935384188757272,3.803409381144498,40.28846049833485,3.8035275340952377,13.935384188757272,3.803409381144498,101.59964298960332,0.13370288063491606,27.559072956691214,155.5,9.561285714285715,6.440714285714285,2.4492857142857143,0.6168571428571428,60.91151464285714,22.504780639880952,0.3575885416666666,0.21714583333333332,-12.727553993702093,149.49275034950193
2016-06-05,-12.915080292857143,0.2158677203840428,0.6951922785647439,0.16421194137212,0.7832388392857144,20.869698283219556,0.7314228596507576,16.76335436302146,4.31355408926389,40.78732331797549,3.778298608624471,16.76335436302146,4.31355408926389,102.19684879047193,0.1298752145250202,28.705462035611024,156.5,9.615714285714285,6.059714285714286,2.068285714285714,0.6168571428571428,65.64359964285714,22.879092916666668,0.35737499999999994,0.2170974702380952,-15.888995459469422,151.2674358630693
2016-06-06,-15.42425385857143,0.2017470688968934,0.7105807292308285,0.18976655582298152,0.7933308035714285,24.50404305638145,0.746811310316842,19.965318234004048,5.095303351597977,37.72464337722496,3.8257975999907794,19.965318234004048,5.095303351597977,103.51672607620303,0.12747382564049642,27.636434388009437,157.5,9.670142857142858,5.678714285714285,1.8505714285714283,0.6168571428571428,70.55908571428571,23.091488303571428,0.35718229166666665,0.21848735119047616,-19.09793591660306,152.30487996699318
2016-06-07,-17.501066897142856,0.189062044178338,0.7224593107676016,0.21366066939117506,0.8028138392857143,28.211725787217365,0.7586898918536154,23.249616760583613,5.960250608141081,36.26413355339945,3.915939838015572,23.249616760583613,5.960250608141081,106.06179710816195,0.1266544183355857,27.08819280548246,158.5,9.815285714285713,5.297714285714285,1.8505714285714283,0.6168571428571428,75.4568907142857,23.12441396577381,0.35700446428571425,0.2199486607142857,-22.39701861176149,154.50084409756747
2016-06-08,-19.987323827142855,0.1802129080839326,0.7223900903445477,0.23064677587118226,0.8116879464285713,31.773187864915048,0.7586206714305613,26.410929167239875,7.014718656049114,36.89089544351417,4.048066118223083,26.410929167239875,7.014718656049114,109.7733905993825,0.13008292375798153,26.770632891473902,159.5,10.051142857142855,4.916714285714285,1.8505714285714283,0.6168571428571428,80.51871714285714,23.311810967261902,0.35685565476190473,0.22145238095238093,-25.828227587127433,157.12736348025925
2016-06-09,-22.260880427142858,0.17545924037273777,0.7293032986703853,0.24514096057476764,0.819953125,35.417585686090845,0.765533879756399,29.657670781024162,8.298486182214267,36.807237643271,4.270752868435658,29.657670781024162,8.298486182214267,116.02695218331856,0.13548857317333066,27.24679865307711,160.5,10.323285714285715,4.572,1.8868571428571426,0.653142857142857,85.88281571428571,23.666772589285717,0.35673883928571426,0.2231540178571428,-29.44583759842023,162.64166663726363
2016-06-10,-23.113888534285714,0.1714023679669985,0.7431554790649678,0.2650010951007214,0.827609375,38.677266383099536,0.7793860601509814,32.59426928558501,9.186756864181664,34.785021449887395,4.362674257723824,32.59426928558501,9.186756864181664,118.61994965719497,0.14133920923769078,25.551849028484583,161.5,10.59542857142857,4.390571428571428,1.923142857142857,0.653142857142857,91.2994467857143,23.740967068452385,0.3566145833333333,0.22651041666666663,-33.1553689990012,164.56411707810724
2016-06-11,-24.76207560857143,0.16545830010046142,0.7440441774323904,0.2770553678981432,0.8346566964285714,41.47123782635231,0.780274758518404,35.11040389837655,9.568874865015198,36.16507673646716,4.547254162211291,35.11040389837655,9.568874865015198,123.8465589677149,0.14864837014869953,25.160134670647267,162.5,10.867571428571427,4.426857142857142,1.9594285714285713,0.653142857142857,96.73044214285713,23.73760508184524,0.35650297619047616,0.22939062499999996,-37.04948030406963,168.08775287700755
2016-06-12,-26.38830798,0.16069736036190158,0.7763967804347748,0.2913717180686976,0.8410950892857143,44.666928285421626,0.7763967804347747,37.94616963301362,9.91601807201062,37.052514165135584,4.599451817691851,37.94616963301362,9.91601807201062,130.0788270451152,0.14473238480758926,25.336160449426956,163.5,9.906,3.846285714285714,1.3425714285714285,0.03628571428571429,102.33605035714287,24.042608132440478,0.35620386904761897,0.2272834821428571,-41.61264640747577,176.20308958777287
2016-06-13,-28.992090471428572,0.16614305266924995,0.7840079776529498,0.3117574003430658,0.8469245535714285,47.32267393611518,0.7840079776529498,40.36611974550163,10.498216327813614,35.3015557830713,4.534056035036455,40.36611974550163,10.498216327813614,128.1707492596408,0.13685033030758928,25.579641428916982,164.5,8.94442857142857,3.2657142857142856,0.7257142857142858,0.03628571428571429,108.27868357142859,24.466332328869047,0.3557306547619047,0.22329985119047616,-46.11041672822652,174.65763979308136
2016-06-14,-31.236166658571424,0.17409212728567794,0.7990346829665231,0.33131316540363537,0.8521450892857143,50.85359587340033,0.7990346829665231,43.54885733843723,11.416099422152852,32.16963544331282,4.560666695360496,43.54885733843723,11.416099422152852,128.87911594583036,0.13247574245267857,25.517051561309877,165.5,8.472714285714286,3.175,0.5987142857142859,0.5261428571428571,114.49607071428572,24.758447812500002,0.35494866071428566,0.22135788690476185,-50.144940566444156,175.66484550309335
2016-06-15,-33.114538607142855,0.1895124788312493,0.8334081387659059,0.3342701690555497,0.8567566964285714,53.523190283143265,0.8334081387659059,45.98334339966006,12.5580994622013,27.071291348770583,4.849068771919012,45.98334339966006,12.5580994622013,137.01478545614705,0.12372780972165179,26.182388256604902,166.5,8.055428571428571,3.1387142857142853,1.1430000000000002,0.5805714285714286,121.08968857142858,25.1221934375,0.35370163690476186,0.22518303571428566,-54.41343790979174,178.2643049086023
2016-06-16,-33.071081875714285,0.2109912953831816,0.8584448487785863,0.3485719995170092,0.860759375,55.077889326347965,0.8584448487785863,47.452377566151064,13.910826767434937,22.608545109406304,4.851729151141123,47.452377566151064,13.910826767434937,137.0620730989765,0.1297118808367512,26.115141614846937,167.5,10.32342857142857,5.751428571428571,4.372571428571429,3.265857142857143,128.01224785714288,25.409397901785713,0.3523727678571428,0.23159151785714283,-55.99930991807572,174.91331827588692
2016-06-17,-34.07649975642857,0.23529659599684866,0.8737941605534293,0.3472513048289486,0.864153125,56.621228127952804,0.8737941605534293,48.91340778405929,15.692950262593195,20.804257560132232,5.103987498787243,48.91340778405929,15.692950262593195,144.15317253790732,0.13490776929434048,25.41570816535699,168.5,12.754714285714286,8.364142857142857,7.112285714285714,3.265857142857143,135.14765642857145,25.67585359375,0.35143898809523805,0.2386383928571428,-57.83744027400582,179.23833486701315
2016-06-18,-34.375321369285714,0.24846376504146797,0.8679842397911602,0.35306736520300813,0.867546875,57.25311058711651,0.8679842397911602,49.622991357405795,16.811665989116708,21.88435257447474,5.093106514649851,49.622991357405795,16.811665989116708,143.88634485916208,0.1267404546028375,26.554351913333246,169.5,15.403714285714285,10.976857142857142,9.797571428571429,3.265857142857143,142.0212867857143,25.36735423363095,0.3505386904761904,0.2455022321428571,-59.664689645798525,178.61037527142477
2016-06-19,-34.67849997214286,0.25640667951048074,0.8775973843742663,0.3503827909061782,0.870940625,57.43619237454284,0.8775973843742662,49.96602891437298,17.704012665021484,20.462514545078882,5.170159785755297,49.96602891437298,17.704012665021484,146.0735080320439,0.12182424077374525,26.303420941410746,170.5,18.052714285714284,14.206428571428571,9.797571428571429,3.265857142857143,148.81734750000004,25.265863251488096,0.3496525297619047,0.25186755952380946,-61.568992288696684,180.67802561352102
2016-06-20,-35.107125936428574,0.26240698924633293,0.8873946117417173,0.34339763942208973,0.87424375,57.16768594068048,0.8873946117417172,49.93198877835299,18.32158235854454,19.037752440961757,5.255008887148151,49.93198877835299,18.32158235854454,148.4648043972803,0.12137272375008454,26.149607554560255,171.5,20.70171428571428,17.436,9.797571428571429,3.265857142857143,155.71983214285714,25.29294372767857,0.3487678571428571,0.2581086309523809,-63.55814403298769,180.52080340511637
2016-06-21,-35.527773516428574,0.2666498105907264,0.8977196219191145,0.333161175517979,0.8774562499999999,56.94597143920833,0.9000288058769145,49.94192794841694,18.79268158944293,17.102223302714634,5.428124233497009,49.94192794841694,18.79268158944293,152.88145581566883,0.12216072219377502,27.331262074179016,172.5,23.350714285714286,20.175714285714285,9.797571428571429,3.265857142857143,162.78097714285715,25.419630290178567,0.3479055059523809,0.2646837797619047,-65.72041112362756,180.13089916068824
2016-06-22,-36.06753101785714,0.26461155036231854,0.8940122406802635,0.3466903452849846,0.8805781250000001,57.11895981873805,0.8963214246380636,50.293230259525636,18.708063508308232,17.090745377690375,5.292405344917713,50.293230259525636,18.708063508308232,149.08319657531368,0.12109109011951906,27.400383251095235,173.5,25.999714285714283,22.860999999999997,9.797571428571429,3.265857142857143,169.38619250000005,25.09642234375,0.3470386904761904,0.270921875,-67.74695932568814,178.10743176687666
2016-06-23,-36.29567885785714,0.2576972373592997,0.8810033034200624,0.3559731006431507,0.883609375,57.35090275230049,0.8833124873778625,50.699520125695116,18.118092287590656,19.491015390405767,5.2012042772932885,50.699520125695116,18.118092287590656,146.5839378136743,0.11502962425084347,27.093336049979154,174.5,28.576142857142855,22.824714285714286,9.761285714285716,3.2295714285714285,175.44165142857145,24.524980900297617,0.346156994047619,0.27603869047619045,-69.71859217440999,174.96157634804172
2016-06-24,-38.125840995,0.2562309234095214,0.884609335587217,0.3637702433020539,0.8865500000000001,58.027635771141554,0.8869185195450172,51.493342546916054,18.219984278877174,18.738902085623074,5.184826891862386,51.493342546916054,18.219984278877174,146.14771796684428,0.10991754981609644,28.384882216938177,175.5,31.152571428571427,22.788428571428568,9.725000000000003,3.2295714285714285,181.22983214285713,24.300395751488093,0.345234375,0.27877604166666664,-71.67384763770094,171.75796356628766
2016-06-25,-39.06819568928571,0.2626255729951666,0.8833480535400192,0.3806605640527065,0.8894000000000001,60.390784301211816,0.8856572374978192,53.784461121461625,19.448641976165327,19.018147718140305,5.18279403112463,53.784461121461625,19.448641976165327,146.11225526559437,0.11025624009370061,28.32987432444975,176.5,34.055571428571426,23.078714285714284,10.015285714285715,3.556142857142857,186.79981392857144,24.132080721726194,0.3443422619047619,0.28208854166666664,-73.30049881168271,171.6947805867269
2016-06-26,-37.192879292142855,0.2833983228699504,0.8680682950057561,0.3839645615413476,0.8921593750000001,59.32957641461447,0.8882212133804444,52.96929900637433,20.757623487431285,17.61581513819789,4.954244775988747,52.96929900637433,20.757623487431285,138.69225489253404,0.10588106264898334,27.81387103044855,177.5,37.575428571428574,23.369,10.341857142857146,3.556142857142857,192.01499964285716,23.552590319940474,0.34356547619047617,0.28475446428571427,-74.69860073052861,162.45929835277903
2016-06-27,-35.61168801214286,0.3103877902758703,0.8274141413223902,0.40994205166418324,0.8948281250000001,57.19845061393956,0.8843725224953332,51.1761003738995,22.010082343121187,17.686394097566286,4.8310585034563145,51.1761003738995,22.010082343121187,131.879360394012,0.10936846272813858,26.826881915975946,178.5,42.05685714285714,24.62085714285714,11.63,4.517714285714286,196.65777250000002,22.81904958333333,0.34300074404761904,0.290328869047619,-75.01194494827064,154.20581623237734
2016-06-28,-34.86024869785714,0.3265506264708374,0.8055920862643168,0.4235082249835482,0.8974062500000001,55.9642070476243,0.8774686875807819,50.22197869607812,23.33831766063409,18.44058500117609,4.703969705598688,50.22197869607812,23.33831766063409,126.41648675070846,0.09752315719832949,26.52063010502067,179.5,45.57671428571428,25.401,12.119857142857144,4.046,200.89837892857145,22.351887462797617,0.3427872023809524,0.2976443452380952,-75.66991465386933,147.19433774445315
