Date,D5TE_VWC_30cm_Avg,D5TE_VWC_100cm_Avg,T_tmpr_rh_mean_x,GPP_U05_f,GPP_U50_f,GPP_U95_f,NEE_U05_f,NEE_U50_f,NEE_U95_f,Reco_U05,Reco_U50,Reco_U95,NEE,GPP_DT,Reco_DT,NDVI_peak,theta_mean,vp,t_dew,es,D5TE_VWC_15cm_Avg,Long_dn_corr,D5TE_VWC_5cm_Avg,Short_up_corr,Long_up_corr,shf_Avg(2),Rn_new,wnd_dir_compass,LE_li_wpl,RH_tmpr_rh_mean,rslt_wnd_spd,Hc_li,VPD,T_tmpr_rh_mean_y,Short_dn_corr,Precip_Tot,DOY_x,H_corr,ebr_corr,LE_corr,ebr,ET,ET_corr
2016-05-18,0.30375,0.3619583333333333,13.186649489583333,5.27081503495129,4.898405286594822,3.290791187990847,1.3025312579231645,2.1984947331236233,2.4875067127828405,6.573346292874454,7.096900019718445,5.778297900773687,1.3047204599999997,2.425036978966233,4.163852019143907,0.48900000000000005,0.2646666666666666,0.8800775651397469,4.879119189041944,1.58105622659808,0.299,392.6410375,0.2303333333333333,285.88609545116003,313.67020833333333,0.626136496875,152.52887616991003,51.9131623953125,77.61283801458333,59.606004375,3.7483101354166664,51.52217116729167,0.7009786614583334,13.186649489583331,54.38639011458333,0.0,139,59.115237392161205,0.871554838315233,89.05100930265449,0.850116393291084,2.715025160937822,3.1151512694096524
2016-05-19,0.30544791666666665,0.36103124999999997,16.682756979166665,5.202158755594,4.203717495076882,4.0467340959793745,1.4954963758064563,2.6303740654630365,3.496339870714287,6.697655131400458,6.83409156053992,7.543073966693661,0.5101639199999999,2.9620099171071925,4.4450404623984054,0.5188,0.2561927083333333,0.8671126362583877,4.624361418120624,1.9507341841750545,0.2947083333333333,416.664209375,0.2176770833333333,311.6289707894461,324.91125,10.264503507291666,153.9014415571544,101.18488875,58.64215345729167,48.99145197916667,3.49758265,66.00935854895833,1.0836215479166666,16.682756979166665,65.97456985729167,0.0,140,75.4146029072033,0.8752861648052699,66.99769265784995,0.8678235118251959,2.0582780862856707,2.351548749480792
2016-05-20,0.3051979166666667,0.36024999999999996,15.919344791666667,-0.9182800192039255,-1.3871437034767842,-3.108375451343769,6.615913912119557,8.38717771505844,11.190057416999998,5.69763389291563,7.0000340115816595,8.08168196565623,5.91124716,0.7157095649677211,2.454486951304982,0.527,0.238546875,1.0213531392268909,6.933181719655612,1.8280901308935575,0.2707708333333333,397.41653125,0.2063229166666666,122.94746537576818,359.5244916666666,0.5888853098958333,61.18977354743484,119.67957395833334,49.533442191666666,58.216096145833326,5.0820269583333335,16.223096314375,0.8067369916666666,15.919344791666669,23.865652245000003,0.0,141,18.328113623365898,0.8851481744249292,55.96062176126385,1.0850754901197803,1.7372998057270426,1.962722011888853
2016-05-21,0.30215624999999996,0.35990625000000004,18.302170625,5.032415021255671,6.239894802470245,7.24398622622339,1.5326793713571423,2.1114169049861746,2.6471680381457494,6.565094392612816,8.35131170745642,9.891154264369138,1.06310556,0.9337360302236765,2.103070456826001,0.5227999999999999,0.2273229166666666,0.9302289824952662,5.525789479511833,2.175092574161933,0.2529375,418.1262072916666,0.2017083333333333,310.3557239551952,341.8638697916667,8.788228771875,171.8252906439452,47.581580135416665,62.37703609333334,48.404323229166664,4.575529770833334,55.724156283333336,1.2448635916666666,18.302170625,62.26809581125,0.0,142,62.954607932775424,0.8851481744249292,70.47072783475942,0.7243824871509079,2.1927744204464337,2.477296438950523
2016-05-22,0.30202083333333335,0.35914583333333333,22.029147395833334,4.029319484410487,5.983755499057929,9.068277754528152,4.151332129535963,4.277864421,3.3455081700000004,8.180651613946452,10.26161992005793,12.413785924528149,2.5389369,1.379582869278602,3.617702245595748,0.5589999999999999,0.2118125,0.8359316744044829,4.169435207859969,2.732988154612816,0.2267291666666666,433.242925,0.1968958333333333,308.5446041586797,339.05244270833333,12.403531379166669,150.02343394888803,202.91654825,39.958724630104165,32.56564322916667,3.89017478125,61.79606048895834,1.8970564802083336,22.029147395833338,64.33068791812501,0.0,143,69.81436811876898,0.8851481744249292,45.14354295094705,0.7393900389335855,1.4097382838637074,1.5926579578380742
2016-05-23,0.3022708333333333,0.3584479166666667,21.64718729166667,4.034202194625749,5.726754097992979,9.586652056516971,4.71889278579021,5.0730811110000005,3.7000417275000004,8.753094980415955,10.799835208992977,13.286693784016972,3.31606548,2.478497598270855,5.122761397096899,0.5304,0.19896875,1.0093108768937975,6.906994427124086,2.6734523675187973,0.20353125,436.7848604166666,0.19440625,306.97713269302284,345.1290260416667,12.918761154166669,152.51822718573115,152.31124595833333,41.08965792994792,40.97652416666667,4.514655254166667,67.30507972083333,1.664141490625,21.64718729166667,62.80307113229167,0.0,144,73.46082101407373,0.916203750403755,44.84772946174955,0.7764695720703717,1.4491038411394284,1.5816392811105977
2016-05-24,0.30204166666666665,0.35799999999999993,23.190337291666665,6.208489884604561,8.615902351442426,13.529352280515923,3.7091352245034965,3.4713317685659337,1.568628711233767,9.917625109108059,12.087234120008358,15.097980991749692,3.05464608,3.7970599806855523,7.689455748231452,0.5106,0.190859375,1.4034081002720171,11.576270715658609,2.901043235688684,0.1876666666666666,447.148896875,0.1940520833333333,308.9806003959565,365.2395833333333,17.5665031875,163.37917678658155,192.07797395833333,41.23743105614583,49.83528437499999,6.727450541666666,97.93655860416668,1.4976351354166668,23.190337291666665,63.692110067708334,0.0,145,103.53421555015352,0.9459342313433065,43.59439556129098,0.9544711459236912,1.4564813567374195,1.5397279308404914
2016-05-25,0.3016979166666666,0.3577395833333333,23.0074115625,10.025022524644044,11.556468076888308,14.335107201697669,0.5333703622620607,1.1519382154531335,1.7425294367282924,10.558392886906107,12.708406292341444,16.07763663842596,-2.39476014,4.608900217133489,8.503706451452198,0.5156,0.1847604166666666,1.9827389263053872,17.024084469632967,2.856870395055387,0.1756666666666666,448.04403333333335,0.1938541666666666,286.3903352747819,384.13554895833335,17.249572776458333,166.6759388695735,193.15297395833332,36.43326280114584,71.86174270833332,6.5429641875,91.81979523229168,0.8741314687499999,23.0074115625,55.80591203020833,0.0,146,97.95184346096644,0.9373973167629216,38.86640397794122,0.8583027305470072,1.286573866477096,1.372495785373029
2016-05-26,0.2998645833333333,0.35832291666666666,21.882419583333334,4.433272752236094,5.297323329105354,7.325126023089123,6.361546049594223,7.594904307018033,9.163670206349845,10.794818801830314,12.89222763612339,16.488796229438968,3.4602422399999995,3.7065932796973384,7.560388450038875,0.5036,0.192859375,2.1337332913899867,18.160495190462672,2.66510018722332,0.1869895833333333,431.40814270833334,0.1987291666666666,204.11972809123867,382.25418229166667,10.1995943875,124.47750315790532,195.60309270833332,113.63929992708334,82.6734246875,5.593624078125,6.877974045104167,0.5313668958333333,21.882419583333338,30.488264516666664,2.286,147,7.206057589564948,0.9544711459236912,119.0599636378832,1.0545981744758528,4.008611757482962,4.199824975959459
2016-05-27,0.2990736842105263,0.35865263157894733,21.133497708333334,-1.8022897562773363,0.4608053324977863,1.6509977609314843,11.966126707222774,12.725346273246172,15.394147321365875,10.163836950945443,13.186151605743953,17.045145082297363,9.63211662,4.12856177701178,6.646202511403608,0.5596,0.2046684210526315,2.1302421479733407,18.154399296904447,2.5250530021400075,0.2020947368421052,430.61702604166663,0.2072421052631579,194.60091413857904,400.7280322916667,7.336406695,132.15641212087073,180.05643229166665,96.21205852842104,85.41067989583333,7.259163885416666,27.92047284452632,0.3948108541666666,21.133497708333337,32.55550826770833,3.048,148,29.252296377703736,0.9544711459236912,100.80143222696552,0.9944922766941262,3.3914197417757865,3.553192525787393
2016-05-28,0.30090625,0.359,22.692595208333334,2.113913325183991,6.493551796338196,10.013457685951888,7.85921778,8.014122920571427,8.381471807127273,9.973131105183986,14.507674716909625,18.39492949307916,7.85921778,5.138728724518277,6.608015559987796,0.5589999999999999,0.22475,2.1755738060690972,18.485708970589435,2.7761110873190975,0.22584375,435.1718895833333,0.22365625,230.36381505237867,392.334115625,11.322430809479169,152.41427045133702,183.72215784375,130.66070655729166,79.3299890625,8.427963145833333,13.214790010416666,0.6005372812499999,22.692595208333337,35.11177064270833,0.0,149,13.970093873916106,0.9459342313433065,138.1287432338107,1.0197293970573804,4.612641970275085,4.8762818993501735
2016-05-29,0.30233333333333334,0.35861458333333335,23.2293971875,8.784754313059604,13.243401763927858,15.243955784078947,0.5887466320139341,1.9213993349195904,2.744701494054545,9.373500945073538,15.16480109884745,17.988657278133495,-1.0924162199999998,8.191957733705223,6.604974735333919,0.6064,0.207046875,1.7348877816905866,14.833845792424183,2.89497486502392,0.2146458333333333,446.2413739583333,0.1994479166666667,315.03737068501033,372.32827083333336,11.8002967203125,177.996112201677,233.19500635416668,98.37845352604168,63.827945104166666,5.60974525,70.39311224010417,1.1600870833333334,23.2293971875,63.12815535833334,0.0,150,73.4858616305215,0.9579136813286984,102.7007500191284,1.0154982860267632,3.4747990287692088,3.6274657064605256
2016-05-30,0.30243749999999997,0.35799999999999993,24.452056041666665,14.491039345717372,17.508989220740336,20.717387557873217,-5.573210742595974,-1.6516837812128227,-1.6139983846135688,8.917828603121402,15.857305439527511,19.10338917325965,-7.886944079999999,9.433615331596565,7.331385403883034,0.631,0.1947291666666666,1.5842154391748533,13.54177630823776,3.13394682459152,0.1993645833333333,450.003584375,0.1900937499999999,278.6619047798984,381.773875,11.587099066354163,155.93868379344005,251.85408104166663,87.83175938739583,53.69623145833333,3.2372788822916667,47.48302880625,1.5497313854166668,24.452056041666665,54.49351161145833,0.0,151,49.05995435072607,0.9678571746479268,90.74867830508776,0.9373973167629216,3.1059473828937527,3.2090968215672833
2016-05-31,0.3014270833333333,0.35769791666666667,22.846566770833334,6.672842016126158,13.572963444866659,16.493241394418167,1.004800337082524,1.4887043954235128,1.9298458119265403,7.677642353208678,15.061667840290175,18.423087206344718,-1.1169738000000002,9.386390097320387,6.4489680268104745,0.6864,0.1918333333333333,1.849538460514515,15.944804356828598,2.817746929264515,0.1979479166666666,437.51674583333335,0.18571875,221.29207521542517,395.9187104166666,7.516724735104167,144.17101556125849,180.40294525,112.80577119968422,67.58173114583333,3.5624796218749997,18.567680829375,0.96820846875,22.846566770833338,35.5230242375,0.0,152,19.184319045968003,0.9678571746479268,116.5520844960612,0.9613562167337054,3.98291075638504,4.115184410172799
2016-06-01,0.30043749999999997,0.35744791666666664,22.127904375,13.808259077740669,20.651197522471637,23.437604646598942,-7.108516943991255,-5.915389370156744,-5.123891703089813,6.699742133749408,14.735808152314895,18.313712943509138,-9.087096779999998,10.430608488101404,6.052843208383353,0.6664,0.191578125,2.0905839874076406,17.85217144249079,2.6958667478243075,0.1966354166666667,435.5268697916667,0.1865208333333333,194.10403801529228,396.0609260416666,8.013526211770833,125.70763419029228,233.9470636458333,78.06579767812501,79.39762395833334,2.5038234125,18.979508570625,0.6052827604166666,22.127904375,28.930460075,0.0,153,19.60982370929791,0.9678571746479268,80.65838609557517,0.8245553487389554,2.754412799985937,2.84588767034547
2016-06-02,0.3011041666666667,0.35736458333333326,23.27065875,11.844640293142469,18.493478101210123,21.958016937184766,-5.6793749870833485,-3.1152844234025183,-2.5375530342960264,6.165265306059118,15.378193677807612,19.420463902888727,-7.176358619999999,12.357209307933227,5.4992915563145015,0.7142000000000001,0.190953125,1.3478427354195592,10.910482651187364,2.8888833500028923,0.1936041666666667,442.80254583333334,0.1883020833333333,308.4031088212516,356.56994687499997,8.768975766458334,161.64427308791824,256.8236654354167,91.44958712114584,49.37909854166667,3.5486827604166664,57.505702091875,1.5410406145833333,23.27065875,60.526236775,0.0,154,59.415483604586186,0.9678571746479268,94.48665517658849,0.9743581325621482,3.230195035857367,3.3374707761322338
2016-06-03,0.29985416666666664,0.3566770833333333,23.161582291666665,12.473458300014153,20.05929591862475,23.57308025894108,-5.601264449526518,-4.937541327849445,-4.165811982160998,6.87219385048764,15.121754590775293,19.407268276780087,-9.50932872,10.556858787658403,3.401490616742239,0.7325999999999999,0.1846927083333333,1.324121292348493,10.841220169185538,2.88239295901516,0.1815,438.7831875,0.1878854166666666,236.245228873458,371.9169885416666,4.334319248958333,125.43466815574966,131.38322657291667,61.0808342875,47.9693303125,2.9792429291666664,18.502239143333338,1.5582716666666665,23.161582291666665,43.944361759375,0.0,155,19.287507837381348,0.9592861503586234,63.67321603117619,0.6571663430308277,2.157278598512418,2.24883742739946
2016-06-04,0.31011458333333336,0.3578854166666667,20.040868958333334,14.003432534635373,18.704668967215294,21.86823496568868,-6.311260105333133,-5.726642069940574,-5.215036717152687,7.692172429302238,12.978026897274722,16.653198248535986,-11.854973699999999,7.010291213746269,1.6299011644796235,0.7664,0.24021875,1.873851835186528,16.09493112087505,2.3695728560198615,0.2263229166666666,419.30523020833334,0.2541145833333333,98.80936222811016,391.6107395833333,-0.3298844333333333,55.03854994373515,200.33947021276597,111.91009953473684,81.0350175,4.16818875,13.34945018105263,0.4957210208333333,20.040868958333338,16.076321659375,8.636,156,14.092004390756502,0.9473067003732314,118.1350237369219,2.262291703297055,3.940619304299812,4.159813609200948
2016-06-05,0.3184166666666667,0.3581770833333333,20.760352708333333,15.182243254264419,17.639761668405548,20.202833256490017,-5.697518023706045,-4.883501756870308,-3.8411639763887826,9.484725230558372,12.756259911535246,16.361669280101236,-6.86265534,13.901454607058357,1.3744994728612983,0.781,0.2610208333333333,1.6194411176769214,13.817800370866529,2.4843780551769212,0.2461666666666666,424.66885,0.275875,285.86524031133064,361.35947395833335,0.6805465436458333,173.69366298424734,279.2170645833333,140.3419448625,68.47328895833333,6.553609760416666,32.908827346875,0.8649369375,20.760352708333333,48.86220128541667,0.0,157,36.08272488354617,0.9120383078906972,153.87724797116664,1.001373628622285,4.9451954189273595,5.422135645118116
2016-06-06,0.31396875,0.3579375,23.1117146875,24.74398687617528,25.97137632463296,28.85357908217395,-12.78337951051948,-12.670693197007672,-11.846685484874625,11.960607365655793,13.300683127625279,17.006893597299314,-13.093151039999999,13.771630707002968,1.2534969034478203,0.794,0.2416874999999999,1.2482571575523556,9.57670524284748,2.9057341106773555,0.2344166666666667,440.2744520833333,0.2489583333333333,320.56375466434184,355.2307760416666,4.812531780208333,169.45216518684182,287.18039166666665,130.53630613541665,48.2204525,7.865786125,44.985064875,1.657476953125,23.1117146875,66.06791343583333,0.0,158,51.51956576476842,0.8731646745703545,149.497923973674,1.0660942774144,4.610114291374919,5.279776456420837
2016-06-07,0.31088541666666664,0.3575,18.981513958333334,18.270055950222723,18.547446582385486,19.97327821003379,-6.83048871677922,-6.572463428135101,-5.3259925117023865,11.439567233443505,11.974983154250387,14.647285698331407,-7.6152263399999995,15.333512535673492,0.5548035782747351,0.8078,0.223859375,1.087758952548216,7.940739031441633,2.2178302973398827,0.2163541666666666,424.0153114583333,0.2313645833333333,320.38356849756593,330.23883541666663,1.8705797145833336,156.84484463956218,318.58331748958335,57.21081637395833,50.96859572916667,5.817698812500001,80.201656215625,1.1300713447916666,18.981513958333338,69.76224781633705,0.0,159,91.85169596455408,0.8731646745703545,65.52122187273464,0.8866792990184726,2.012476767036567,2.304807816494429
2016-06-08,0.3076770833333333,0.35725,19.526585625,34.471248202879444,34.78744938013109,36.679909202717525,-21.696188165052902,-21.559246383510988,-21.091041815142855,12.775060037826533,13.228202996620102,15.588867387574673,-23.92304382,19.936199446611006,0.47588695522877894,0.8116,0.2114947916666667,1.0711194857352804,7.625647629991559,2.340102714901947,0.19865625,428.055753125,0.2243333333333333,325.7919937977285,329.56229270833336,4.725843509375,159.1812096966868,214.6276917708333,88.5427790755,51.22155145833333,2.151417815625,59.3043816965625,1.2689832291666667,19.526585625,68.117323684375,0.0,160,67.91889711496123,0.8731646745703545,101.40444483632822,0.9572160839835414,3.1162585774802767,3.5689242456053885
